OID,Year,LocationInfo,Longitude,Latitude,ShootingAngle
631985,2022,85956,113.2366551,23.26779405,180
631986,2022,85956,113.2366551,23.26779405,270
631987,2022,85956,113.2366551,23.26779405,90
631988,2022,85961,113.2350135,23.26489872,0
631989,2022,85961,113.2350135,23.26489872,180
631990,2022,85961,113.2350135,23.26489872,270
631991,2022,85961,113.2350135,23.26489872,90
631992,2022,85968,113.2422479,23.26795819,0
631993,2022,85968,113.2422479,23.26795819,180
631994,2022,85968,113.2422479,23.26795819,270
631995,2022,85968,113.2422479,23.26795819,90
631996,2022,85969,113.243142,23.26789067,0
631997,2022,85969,113.243142,23.26789067,180
631998,2022,85969,113.243142,23.26789067,270
631999,2022,85969,113.243142,23.26789067,90
632000,2022,85970,113.2440309,23.2677709,0
632001,2022,85970,113.2440309,23.2677709,180
632002,2022,85970,113.2440309,23.2677709,270
632003,2022,85970,113.2440309,23.2677709,90
632004,2022,86219,113.2487854,23.26542978,0
632005,2022,86219,113.2487854,23.26542978,180
632006,2022,86219,113.2487854,23.26542978,270
632007,2022,86219,113.2487854,23.26542978,90
632008,2022,86816,113.2237273,23.26350947,0
632009,2022,86816,113.2237273,23.26350947,180
632010,2022,86816,113.2237273,23.26350947,270
632011,2022,86816,113.2237273,23.26350947,90
632012,2022,87292,113.25194,23.25996629,0
632013,2022,87292,113.25194,23.25996629,180
632014,2022,87292,113.25194,23.25996629,270
632015,2022,87292,113.25194,23.25996629,90
632016,2022,87629,113.2555797,23.2601893,0
632017,2022,87629,113.2555797,23.2601893,180
632018,2022,87629,113.2555797,23.2601893,270
632019,2022,87629,113.2555797,23.2601893,90
632020,2022,88740,113.2225937,23.25678995,0
632021,2022,88740,113.2225937,23.25678995,180
632022,2022,88740,113.2225937,23.25678995,270
632023,2022,88740,113.2225937,23.25678995,90
632024,2022,90670,113.2008664,23.24890257,0
632025,2022,90670,113.2008664,23.24890257,180
632026,2022,90670,113.2008664,23.24890257,270
632027,2022,90670,113.2008664,23.24890257,90
632028,2022,91150,113.4320832,23.24671537,0
632029,2022,91150,113.4320832,23.24671537,180
632030,2022,91150,113.4320832,23.24671537,270
632031,2022,91150,113.4320832,23.24671537,90
632032,2022,91332,113.8372962,23.22903299,0
632033,2022,91332,113.8372962,23.22903299,180
632034,2022,91332,113.8372962,23.22903299,270
632035,2022,91332,113.8372962,23.22903299,90
632036,2022,92223,113.2127024,23.24122163,0
632037,2022,92223,113.2127024,23.24122163,180
632038,2022,92223,113.2127024,23.24122163,270
632039,2022,92223,113.2127024,23.24122163,90
632040,2022,92457,113.2150005,23.2411965,0
632041,2022,92457,113.2150005,23.2411965,180
632042,2022,92457,113.2150005,23.2411965,270
632043,2022,92457,113.2150005,23.2411965,90
632044,2022,95312,113.8225288,23.22714292,0
632045,2022,95312,113.8225288,23.22714292,180
632046,2022,95312,113.8225288,23.22714292,270
632047,2022,95312,113.8225288,23.22714292,90
632048,2022,95313,113.8222858,23.22634409,0
632049,2022,95313,113.8222858,23.22634409,180
632050,2022,95313,113.8222858,23.22634409,270
632051,2022,95313,113.8222858,23.22634409,90
632052,2022,100127,113.2267968,23.208671,0
632053,2022,100127,113.2267968,23.208671,180
632054,2022,100127,113.2267968,23.208671,270
632055,2022,100127,113.2267968,23.208671,90
632056,2022,100140,113.2356991,23.20877185,0
632057,2022,100140,113.2356991,23.20877185,180
632058,2022,100140,113.2356991,23.20877185,270
632059,2022,100140,113.2356991,23.20877185,90
632060,2022,100188,113.3177711,23.20798118,0
632061,2022,100188,113.3177711,23.20798118,180
632062,2022,100188,113.3177711,23.20798118,270
632063,2022,100188,113.3177711,23.20798118,90
632064,2022,100380,113.2617129,23.20859588,0
632065,2022,100380,113.2617129,23.20859588,180
632066,2022,100380,113.2617129,23.20859588,270
632067,2022,100380,113.2617129,23.20859588,90
632068,2022,100408,113.3230841,23.20826929,0
632069,2022,100408,113.3230841,23.20826929,180
632070,2022,100408,113.3230841,23.20826929,270
632071,2022,100408,113.3230841,23.20826929,90
632072,2022,100818,113.2641073,23.2065647,0
632073,2022,100818,113.2641073,23.2065647,180
632074,2022,100818,113.2641073,23.2065647,270
632075,2022,100818,113.2641073,23.2065647,90
632076,2022,100997,113.219321,23.20500873,0
632077,2022,100997,113.219321,23.20500873,180
632078,2022,100997,113.219321,23.20500873,270
632079,2022,100997,113.219321,23.20500873,90
632080,2022,101232,113.2629164,23.20495272,0
632081,2022,101232,113.2629164,23.20495272,180
632082,2022,101232,113.2629164,23.20495272,270
632083,2022,101232,113.2629164,23.20495272,90
632084,2022,101412,113.2163969,23.20387789,0
632085,2022,101412,113.2163969,23.20387789,180
632086,2022,101412,113.2163969,23.20387789,270
632087,2022,101412,113.2163969,23.20387789,90
632088,2022,101414,113.2177162,23.20275244,0
632089,2022,101414,113.2177162,23.20275244,180
632090,2022,101414,113.2177162,23.20275244,270
632091,2022,101414,113.2177162,23.20275244,90
632092,2022,101423,113.2252881,23.2041669,0
632093,2022,101423,113.2252881,23.2041669,180
632094,2022,101423,113.2252881,23.2041669,270
632095,2022,101423,113.2252881,23.2041669,90
632096,2022,101476,113.3211572,23.20347435,0
632097,2022,101476,113.3211572,23.20347435,180
632098,2022,101476,113.3211572,23.20347435,270
632099,2022,101476,113.3211572,23.20347435,90
632100,2022,101858,113.267269,23.20287174,0
632101,2022,101858,113.267269,23.20287174,180
632102,2022,101858,113.267269,23.20287174,270
632103,2022,101858,113.267269,23.20287174,90
632104,2022,102263,113.2656327,23.20121589,0
632105,2022,102263,113.2656327,23.20121589,180
632106,2022,102263,113.2656327,23.20121589,270
632107,2022,102263,113.2656327,23.20121589,90
632108,2022,102264,113.2650535,23.20058115,0
632109,2022,102264,113.2650535,23.20058115,180
632110,2022,102264,113.2650535,23.20058115,270
632111,2022,102264,113.2650535,23.20058115,90
632112,2022,102265,113.2691145,23.20180692,0
632113,2022,102265,113.2691145,23.20180692,180
632114,2022,102265,113.2691145,23.20180692,270
632115,2022,102265,113.2691145,23.20180692,90
632116,2022,102793,113.2144016,23.1970062,0
632117,2022,102793,113.2144016,23.1970062,180
632118,2022,102793,113.2144016,23.1970062,270
632119,2022,102793,113.2144016,23.1970062,90
632120,2022,103054,113.3228805,23.1979537,0
632121,2022,103054,113.3228805,23.1979537,180
632122,2022,103054,113.3228805,23.1979537,270
632123,2022,103054,113.3228805,23.1979537,90
632124,2022,103055,113.3220058,23.19777332,0
632125,2022,103055,113.3220058,23.19777332,180
632126,2022,103055,113.3220058,23.19777332,270
632127,2022,103055,113.3220058,23.19777332,90
632128,2022,103292,113.2512719,23.19760841,0
632129,2022,103292,113.2512719,23.19760841,180
632130,2022,103292,113.2512719,23.19760841,270
632131,2022,103292,113.2512719,23.19760841,90
632132,2022,103327,113.318277,23.19625715,0
632133,2022,103327,113.318277,23.19625715,180
632134,2022,103327,113.318277,23.19625715,270
632135,2022,103327,113.318277,23.19625715,90
632136,2022,103530,113.2630222,23.19589501,0
632137,2022,103530,113.2630222,23.19589501,180
632138,2022,103530,113.2630222,23.19589501,270
632139,2022,103530,113.2630222,23.19589501,90
632140,2022,103537,113.2670338,23.19645166,0
632141,2022,103537,113.2670338,23.19645166,180
632142,2022,103537,113.2670338,23.19645166,270
632143,2022,103537,113.2670338,23.19645166,90
632144,2022,103757,113.3336969,23.19554611,0
632145,2022,103757,113.3336969,23.19554611,180
632146,2022,103757,113.3336969,23.19554611,270
632147,2022,103757,113.3336969,23.19554611,90
632148,2022,103935,113.2563504,23.19393578,0
632149,2022,103935,113.2563504,23.19393578,180
632150,2022,103935,113.2563504,23.19393578,270
632151,2022,103935,113.2563504,23.19393578,90
632152,2022,103938,113.2648723,23.19367982,0
632153,2022,103938,113.2648723,23.19367982,180
632154,2022,103938,113.2648723,23.19367982,270
632155,2022,103938,113.2648723,23.19367982,90
632156,2022,103939,113.2645649,23.19289958,0
632157,2022,103939,113.2645649,23.19289958,180
632158,2022,103939,113.2645649,23.19289958,270
632159,2022,103939,113.2645649,23.19289958,90
632160,2022,104178,113.2543183,23.1938712,0
632161,2022,104178,113.2543183,23.1938712,180
632162,2022,104178,113.2543183,23.1938712,270
632163,2022,104178,113.2543183,23.1938712,90
632164,2022,104429,113.2569749,23.19304027,0
632165,2022,104429,113.2569749,23.19304027,180
632166,2022,104429,113.2569749,23.19304027,270
632167,2022,104429,113.2569749,23.19304027,90
632168,2022,104430,113.257869,23.19309835,0
632169,2022,104430,113.257869,23.19309835,180
632170,2022,104430,113.257869,23.19309835,270
632171,2022,104430,113.257869,23.19309835,90
632172,2022,104431,113.2587573,23.19322191,0
632173,2022,104431,113.2587573,23.19322191,180
632174,2022,104431,113.2587573,23.19322191,270
632175,2022,104431,113.2587573,23.19322191,90
632176,2022,104443,113.2636024,23.19278661,0
632177,2022,104443,113.2636024,23.19278661,180
632178,2022,104443,113.2636024,23.19278661,270
632179,2022,104443,113.2636024,23.19278661,90
632180,2022,104446,113.2645234,23.19259388,0
632181,2022,104446,113.2645234,23.19259388,180
632182,2022,104446,113.2645234,23.19259388,270
632183,2022,104446,113.2645234,23.19259388,90
632184,2022,104666,113.2719592,23.19189143,0
632185,2022,104666,113.2719592,23.19189143,180
632186,2022,104666,113.2719592,23.19189143,270
632187,2022,104666,113.2719592,23.19189143,90
632188,2022,105343,113.3357581,23.18856699,0
632189,2022,105343,113.3357581,23.18856699,180
632190,2022,105343,113.3357581,23.18856699,270
632191,2022,105343,113.3357581,23.18856699,90
632192,2022,105782,113.3205018,23.18763561,0
632193,2022,105782,113.3205018,23.18763561,180
632194,2022,105782,113.3205018,23.18763561,270
632195,2022,105782,113.3205018,23.18763561,90
632196,2022,106331,113.3230096,23.18595559,0
632197,2022,106331,113.3230096,23.18595559,180
632198,2022,106331,113.3230096,23.18595559,270
632199,2022,106331,113.3230096,23.18595559,90
632200,2022,106480,113.236131,23.183104,0
632201,2022,106480,113.236131,23.183104,180
632202,2022,106480,113.236131,23.183104,270
632203,2022,106480,113.236131,23.183104,90
632204,2022,106482,113.2386345,23.18551943,0
632205,2022,106482,113.2386345,23.18551943,180
632206,2022,106482,113.2386345,23.18551943,270
632207,2022,106482,113.2386345,23.18551943,90
632208,2022,106741,113.3145225,23.18458612,0
632209,2022,106741,113.3145225,23.18458612,180
632210,2022,106741,113.3145225,23.18458612,270
632211,2022,106741,113.3145225,23.18458612,90
632212,2022,106742,113.3140612,23.18387383,0
632213,2022,106742,113.3140612,23.18387383,180
632214,2022,106742,113.3140612,23.18387383,270
632215,2022,106742,113.3140612,23.18387383,90
632216,2022,106963,113.3146035,23.18329217,0
632217,2022,106963,113.3146035,23.18329217,180
632218,2022,106963,113.3146035,23.18329217,270
632219,2022,106963,113.3146035,23.18329217,90
632220,2022,107206,113.3195857,23.18270401,0
632221,2022,107206,113.3195857,23.18270401,180
632222,2022,107206,113.3195857,23.18270401,270
632223,2022,107206,113.3195857,23.18270401,90
632224,2022,107426,113.216503,23.17276205,0
632225,2022,107426,113.216503,23.17276205,180
632226,2022,107426,113.216503,23.17276205,270
632227,2022,107426,113.216503,23.17276205,90
632228,2022,107495,113.317884,23.18258034,0
632229,2022,107495,113.317884,23.18258034,180
632230,2022,107495,113.317884,23.18258034,270
632231,2022,107495,113.317884,23.18258034,90
632232,2022,107684,113.2733618,23.18103667,0
632233,2022,107684,113.2733618,23.18103667,180
632234,2022,107684,113.2733618,23.18103667,270
632235,2022,107684,113.2733618,23.18103667,90
632236,2022,107716,113.3132646,23.18156744,0
632237,2022,107716,113.3132646,23.18156744,180
632238,2022,107716,113.3132646,23.18156744,270
632239,2022,107716,113.3132646,23.18156744,90
632240,2022,107717,113.3123676,23.18154613,0
632241,2022,107717,113.3123676,23.18154613,180
632242,2022,107717,113.3123676,23.18154613,270
632243,2022,107717,113.3123676,23.18154613,90
632244,2022,107719,113.3160035,23.18166664,0
632245,2022,107719,113.3160035,23.18166664,180
632246,2022,107719,113.3160035,23.18166664,270
632247,2022,107719,113.3160035,23.18166664,90
632248,2022,107861,113.2332495,23.18053227,0
632249,2022,107861,113.2332495,23.18053227,180
632250,2022,107861,113.2332495,23.18053227,270
632251,2022,107861,113.2332495,23.18053227,90
632252,2022,107864,113.2321122,23.1798576,0
632253,2022,107864,113.2321122,23.1798576,180
632254,2022,107864,113.2321122,23.1798576,270
632255,2022,107864,113.2321122,23.1798576,90
632256,2022,108081,113.3194742,23.17865139,0
632257,2022,108081,113.3194742,23.17865139,180
632258,2022,108081,113.3194742,23.17865139,270
632259,2022,108081,113.3194742,23.17865139,90
632260,2022,108311,113.3219893,23.17854367,0
632261,2022,108311,113.3219893,23.17854367,180
632262,2022,108311,113.3219893,23.17854367,270
632263,2022,108311,113.3219893,23.17854367,90
632264,2022,108496,113.2638139,23.17730728,0
632265,2022,108496,113.2638139,23.17730728,180
632266,2022,108496,113.2638139,23.17730728,270
632267,2022,108496,113.2638139,23.17730728,90
632268,2022,108532,113.3159357,23.17842911,0
632269,2022,108532,113.3159357,23.17842911,180
632270,2022,108532,113.3159357,23.17842911,270
632271,2022,108532,113.3159357,23.17842911,90
632272,2022,109213,113.2514939,23.17574612,0
632273,2022,109213,113.2514939,23.17574612,180
632274,2022,109213,113.2514939,23.17574612,270
632275,2022,109213,113.2514939,23.17574612,90
632276,2022,109225,113.2648352,23.17502333,0
632277,2022,109225,113.2648352,23.17502333,180
632278,2022,109225,113.2648352,23.17502333,270
632279,2022,109225,113.2648352,23.17502333,90
632280,2022,109436,113.2207258,23.17508522,0
632281,2022,109436,113.2207258,23.17508522,180
632282,2022,109436,113.2207258,23.17508522,270
632283,2022,109436,113.2207258,23.17508522,90
632284,2022,109904,113.2042713,23.17290349,0
632285,2022,109904,113.2042713,23.17290349,180
632286,2022,109904,113.2042713,23.17290349,270
632287,2022,109904,113.2042713,23.17290349,90
632288,2022,110363,113.2177133,23.17188206,0
632289,2022,110363,113.2177133,23.17188206,180
632290,2022,110363,113.2177133,23.17188206,270
632291,2022,110363,113.2177133,23.17188206,90
632292,2022,110367,113.2484493,23.17079443,0
632293,2022,110367,113.2484493,23.17079443,180
632294,2022,110367,113.2484493,23.17079443,270
632295,2022,110367,113.2484493,23.17079443,90
632296,2022,110800,113.2427823,23.16943247,0
632297,2022,110800,113.2427823,23.16943247,180
632298,2022,110800,113.2427823,23.16943247,270
632299,2022,110800,113.2427823,23.16943247,90
632300,2022,110801,113.2433947,23.16882969,0
632301,2022,110801,113.2433947,23.16882969,180
632302,2022,110801,113.2433947,23.16882969,270
632303,2022,110801,113.2433947,23.16882969,90
632304,2022,110804,113.2491894,23.17009923,0
632305,2022,110804,113.2491894,23.17009923,180
632306,2022,110804,113.2491894,23.17009923,270
632307,2022,110804,113.2491894,23.17009923,90
632308,2022,110807,113.2487973,23.16943132,0
632309,2022,110807,113.2487973,23.16943132,180
632310,2022,110807,113.2487973,23.16943132,270
632311,2022,110807,113.2487973,23.16943132,90
632312,2022,110818,113.2631885,23.16987215,0
632313,2022,110818,113.2631885,23.16987215,180
632314,2022,110818,113.2631885,23.16987215,270
632315,2022,110818,113.2631885,23.16987215,90
632316,2022,110821,113.2631008,23.16920476,0
632317,2022,110821,113.2631008,23.16920476,180
632318,2022,110821,113.2631008,23.16920476,270
632319,2022,110821,113.2631008,23.16920476,90
632320,2022,111047,113.2365691,23.16780622,0
632321,2022,111047,113.2365691,23.16780622,180
632322,2022,111047,113.2365691,23.16780622,270
632323,2022,111047,113.2365691,23.16780622,90
632324,2022,111056,113.2636171,23.16845442,0
632325,2022,111056,113.2636171,23.16845442,180
632326,2022,111056,113.2636171,23.16845442,270
632327,2022,111056,113.2636171,23.16845442,90
632328,2022,111060,113.2681392,23.16859667,0
632329,2022,111060,113.2681392,23.16859667,180
632330,2022,111060,113.2681392,23.16859667,270
632331,2022,111060,113.2681392,23.16859667,90
632332,2022,111279,113.2658026,23.16789999,0
632333,2022,111279,113.2658026,23.16789999,180
632334,2022,111279,113.2658026,23.16789999,270
632335,2022,111279,113.2658026,23.16789999,90
632336,2022,111769,113.2564809,23.16617262,0
632337,2022,111769,113.2564809,23.16617262,180
632338,2022,111769,113.2564809,23.16617262,270
632339,2022,111769,113.2564809,23.16617262,90
632340,2022,111770,113.2605392,23.16607634,0
632341,2022,111770,113.2605392,23.16607634,180
632342,2022,111770,113.2605392,23.16607634,270
632343,2022,111770,113.2605392,23.16607634,90
632344,2022,111772,113.2587752,23.1660684,0
632345,2022,111772,113.2587752,23.1660684,180
632346,2022,111772,113.2587752,23.1660684,270
